# Population au 1er janvier par âge, France, 50 ans et plus
# source_id: insee_projections_population
# unite: personnes
# fiabilite:
#   certifiee (1962-2023) : estimations de population de l'INSEE,
#             recontrôlées par scripts/verifier_donnees.py contre
#             l'onglet `population` du classeur du scénario central.
#   estimee   (2024-2070) : projections de population 2026, scénario
#             central. Une projection ne se fait pas passer pour une
#             observation, fût-elle publiée par le producteur de
#             l'observation : c'est le critère 2 du manifeste, et la
#             frontière est datée par l'INSEE lui-même en pied de
#             tableau.
#
# POURQUOI 50 ANS ET PLUS, ET PAS TOUS LES ÂGES
# ----------------------------------------------
# Cette série ne sert qu'à compter des RETRAITÉS. Aucune pension de
# droit direct n'est servie avant 50 ans — le cas type qui part le plus
# tôt, l'agent de conduite de la SNCF, liquide à 52 ans. Reprendre les
# cinquante premiers âges quadruplerait le poids du paquet que charge
# le site sans déplacer un seul chiffre.
#
# Au-delà de 104 ans, le classeur regroupe sous « 105 ans ou plus » :
# 1 570 personnes en 2024, deux millionièmes de la population. Ce
# regroupement reste dehors.
#
# Champ : France métropolitaine jusqu'en 1994, France hors Mayotte de
# 1995 à 2013, France entière ensuite — celui de l'INSEE, non retouché.
#
# Ne pas modifier les années certifiées à la main : elles seraient écrasées
# au prochain scripts/verifier_donnees.py --appliquer.
annee,age,effectif,fiabilite
2047,68,783062,projetee
2047,69,775049,projetee
2047,70,744421,projetee
2047,71,755988,projetee
2047,72,782382,projetee
2047,73,808201,projetee
2047,74,813911,projetee
2047,75,795097,projetee
2047,76,768185,projetee
2047,77,739837,projetee
2047,78,716413,projetee
2047,79,697674,projetee
2047,80,693673,projetee
2047,81,672386,projetee
2047,82,655066,projetee
2047,83,620376,projetee
2047,84,569941,projetee
2047,85,539212,projetee
2047,86,504746,projetee
2047,87,466401,projetee
2047,88,421318,projetee
2047,89,382792,projetee
2047,90,341929,projetee
2047,91,300057,projetee
2047,92,262569,projetee
2047,93,222427,projetee
2047,94,190768,projetee
2047,95,152223,projetee
2047,96,125265,projetee
2047,97,96832,projetee
2047,98,71009,projetee
2047,99,50859,projetee
2048,100,35943,projetee
2048,101,23404,projetee
2048,102,11977,projetee
2048,103,7653,projetee
2048,104,4790,projetee
2048,50,874790,projetee
2048,51,875855,projetee
2048,52,869080,projetee
2048,53,848428,projetee
2048,54,846387,projetee
2048,55,871166,projetee
2048,56,871498,projetee
2048,57,886701,projetee
2048,58,877862,projetee
2048,59,880733,projetee
2048,60,872577,projetee
2048,61,871205,projetee
2048,62,860716,projetee
2048,63,842735,projetee
2048,64,823589,projetee
2048,65,858964,projetee
2048,66,852047,projetee
2048,67,859928,projetee
2048,68,801559,projetee
2048,69,776583,projetee
2048,70,768286,projetee
2048,71,737278,projetee
2048,72,747878,projetee
2048,73,773280,projetee
2048,74,797827,projetee
2048,75,802275,projetee
2048,76,782446,projetee
2048,77,754611,projetee
2048,78,725366,projetee
2048,79,700480,projetee
2048,80,680347,projetee
2048,81,673726,projetee
2048,82,650690,projetee
2048,83,631106,projetee
2048,84,594122,projetee
2048,85,542533,projetee
2048,86,509637,projetee
2048,87,473050,projetee
2048,88,433343,projetee
2048,89,387653,projetee
2048,90,347414,projetee
2048,91,305735,projetee
2048,92,263473,projetee
2048,93,226454,projetee
2048,94,187779,projetee
2048,95,156148,projetee
2048,96,121239,projetee
2048,97,97288,projetee
2048,98,72056,projetee
2048,99,51729,projetee
2049,100,36553,projetee
2049,101,24774,projetee
2049,102,15745,projetee
2049,103,7861,projetee
2049,104,4898,projetee
2049,50,889510,projetee
2049,51,873699,projetee
2049,52,874637,projetee
2049,53,867949,projetee
2049,54,847445,projetee
2049,55,845519,projetee
2049,56,870295,projetee
2049,57,870440,projetee
2049,58,885479,projetee
2049,59,876189,projetee
2049,60,878672,projetee
2049,61,869932,projetee
2049,62,868008,projetee
2049,63,857231,projetee
2049,64,838868,projetee
2049,65,819353,projetee
2049,66,853853,projetee
2049,67,846336,projetee
2049,68,853720,projetee
2049,69,795030,projetee
2049,70,769921,projetee
2049,71,761011,projetee
2049,72,729501,projetee
2049,73,739334,projetee
2049,74,763509,projetee
2049,75,786605,projetee
2049,76,789686,projetee
2049,77,768820,projetee
2049,78,740060,projetee
2049,79,709452,projetee
2049,80,683333,projetee
2049,81,661046,projetee
2049,82,652286,projetee
2049,83,627207,projetee
2049,84,604759,projetee
2049,85,565966,projetee
2049,86,513180,projetee
2049,87,478033,projetee
2049,88,439943,projetee
2049,89,399127,projetee
2049,90,352219,projetee
2049,91,311004,projetee
2049,92,268789,projetee
2049,93,227247,projetee
2049,94,191171,projetee
2049,95,153706,projetee
2049,96,124374,projetee
2049,97,94179,projetee
2049,98,72386,projetee
2049,99,52509,projetee
2050,100,37116,projetee
2050,101,25192,projetee
2050,102,16667,projetee
2050,103,10327,projetee
2050,104,5032,projetee
2050,50,889466,projetee
2050,51,888416,projetee
2050,52,872511,projetee
2050,53,873522,projetee
2050,54,866948,projetee
2050,55,846608,projetee
2050,56,844756,projetee
2050,57,869282,projetee
2050,58,869319,projetee
2050,59,883822,projetee
2050,60,874195,projetee
2050,61,876053,projetee
2050,62,866801,projetee
2050,63,864549,projetee
2050,64,853348,projetee
2050,65,834614,projetee
2050,66,814610,projetee
2050,67,848220,projetee
2050,68,840331,projetee
2050,69,846856,projetee
2050,70,788312,projetee
2050,71,762753,projetee
2050,72,753092,projetee
2050,73,721306,projetee
2050,74,730150,projetee
2050,75,752928,projetee
2050,76,774448,projetee
2050,77,776123,projetee
2050,78,754209,projetee
2050,79,724053,projetee
2050,80,692320,projetee
2050,81,664223,projetee
2050,82,640289,projetee
2050,83,629071,projetee
2050,84,601371,projetee
2050,85,576489,projetee
2050,86,535780,projetee
2050,87,481772,projetee
2050,88,444986,projetee
2050,89,405624,projetee
2050,90,363041,projetee
2050,91,315675,projetee
2050,92,273745,projetee
2050,93,232125,projetee
2050,94,191854,projetee
2050,95,156476,projetee
2050,96,122433,projetee
2050,97,96622,projetee
2050,98,70090,projetee
2050,99,52742,projetee
2051,100,37277,projetee
2051,101,25589,projetee
2051,102,16946,projetee
2051,103,10932,projetee
2051,104,6606,projetee
2051,50,921176,projetee
2051,51,888395,projetee
2051,52,887226,projetee
2051,53,871427,projetee
2051,54,872538,projetee
2051,55,866091,projetee
2051,56,845877,projetee
2051,57,843859,projetee
2051,58,868210,projetee
2051,59,867772,projetee
2051,60,881845,projetee
2051,61,871648,projetee
2051,62,872950,projetee
2051,63,863413,projetee
2051,64,860696,projetee
2051,65,849078,projetee
2051,66,829851,projetee
2051,67,809356,projetee
2051,68,842297,projetee
2051,69,833682,projetee
2051,70,839784,projetee
2051,71,781083,projetee
2051,72,754947,projetee
2051,73,744745,projetee
2051,74,712488,projetee
2051,75,720196,projetee
2051,76,741447,projetee
2051,77,761344,projetee
2051,78,761577,projetee
2051,79,738130,projetee
2051,80,706816,projetee
2051,81,673220,projetee
2051,82,643660,projetee
2051,83,617803,projetee
2051,84,603515,projetee
2051,85,573637,projetee
2051,86,546152,projetee
2051,87,503435,projetee
2051,88,448888,projetee
2051,89,410678,projetee
2051,90,369357,projetee
2051,91,325746,projetee
2051,92,278186,projetee
2051,93,236690,projetee
2051,94,196220,projetee
2051,95,157047,projetee
2051,96,124633,projetee
2051,97,95118,projetee
2051,98,71914,projetee
2051,99,51084,projetee
2052,100,36117,projetee
2052,101,25698,projetee
2052,102,17220,projetee
2052,103,11115,projetee
2052,104,6994,projetee
2052,50,901077,projetee
2052,51,920073,projetee
2052,52,887228,projetee
2052,53,886140,projetee
2052,54,870478,projetee
2052,55,871699,projetee
2052,56,865339,projetee
2052,57,845016,projetee
2052,58,842912,projetee
2052,59,866714,projetee
2052,60,865910,projetee
2052,61,879316,projetee
2052,62,868621,projetee
2052,63,869592,projetee
2052,64,859635,projetee
2052,65,856456,projetee
2052,66,844297,projetee
2052,67,824576,projetee
2052,68,803831,projetee
2052,69,835733,projetee
2052,70,826836,projetee
2052,71,832174,projetee
2052,72,773210,projetee
2052,73,746716,projetee
2052,74,735765,projetee
2052,75,702923,projetee
2052,76,709373,projetee
2052,77,729065,projetee
2052,78,747287,projetee
2052,79,745565,projetee
2052,80,720809,projetee
2052,81,687592,projetee
2052,82,652662,projetee
2052,83,621374,projetee
2052,84,593037,projetee
2052,85,576065,projetee
2052,86,543852,projetee
2052,87,513601,projetee
2052,88,469524,projetee
2052,89,414699,projetee
2052,90,374354,projetee
2052,91,331798,projetee
2052,92,287391,projetee
2052,93,240822,projetee
2052,94,200320,projetee
2052,95,160827,projetee
2052,96,125100,projetee
2052,97,96822,projetee
2052,98,70798,projetee
2052,99,52417,projetee
2053,100,37062,projetee
2053,101,24907,projetee
2053,102,17293,projetee
2053,103,11299,projetee
2053,104,7111,projetee
2053,50,881287,projetee
2053,51,900031,projetee
2053,52,918871,projetee
2053,53,886167,projetee
2053,54,885188,projetee
2053,55,869675,projetee
2053,56,870966,projetee
2053,57,864455,projetee
2053,58,844107,projetee
2053,59,841551,projetee
2053,60,864905,projetee
2053,61,863503,projetee
2053,62,876308,projetee
2053,63,865345,projetee
2053,64,865846,projetee
2053,65,855475,projetee
2053,66,851707,projetee
2053,67,839002,projetee
2053,68,819027,projetee
2053,69,797687,projetee
2053,70,828976,projetee
2053,71,819467,projetee
2053,72,823889,projetee
2053,73,764907,projetee
2053,74,737857,projetee
2053,75,726025,projetee
2053,76,692510,projetee
2053,77,697695,projetee
2053,78,715780,projetee
2053,79,731806,projetee
2053,80,728310,projetee
2053,81,701486,projetee
2053,82,666891,projetee
2053,83,630372,projetee
2053,84,596815,projetee
2053,85,566425,projetee
2053,86,546562,projetee
2053,87,511853,projetee
2053,88,479436,projetee
2053,89,434213,projetee
2053,90,378431,projetee
2053,91,336661,projetee
2053,92,293075,projetee
2053,93,249082,projetee
2053,94,204066,projetee
2053,95,164387,projetee
2053,96,128271,projetee
2053,97,97195,projetee
2053,98,72062,projetee
2053,99,51608,projetee
2054,100,36494,projetee
2054,101,25561,projetee
2054,102,16766,projetee
2054,103,11347,projetee
2054,104,7231,projetee
2054,50,868192,projetee
2054,51,880299,projetee
2054,52,898893,projetee
2054,53,917773,projetee
2054,54,885242,projetee
2054,55,884382,projetee
2054,56,868981,projetee
2054,57,870102,projetee
2054,58,863520,projetee
2054,59,842787,projetee
2054,60,839883,projetee
2054,61,862554,projetee
2054,62,860625,projetee
2054,63,873052,projetee
2054,64,861689,projetee
2054,65,861719,projetee
2054,66,850812,projetee
2054,67,846444,projetee
2054,68,833432,projetee
2054,69,812858,projetee
2054,70,791371,projetee
2054,71,821702,projetee
2054,72,811440,projetee
2054,73,815151,projetee
2054,74,755969,projetee
2054,75,728245,projetee
2054,76,715424,projetee
2054,77,681268,projetee
2054,78,685162,projetee
2054,79,701147,projetee
2054,80,715114,projetee
2054,81,709052,projetee
2054,82,680669,projetee
2054,83,644436,projetee
2054,84,605796,projetee
2054,85,570407,projetee
2054,86,537803,projetee
2054,87,514825,projetee
2054,88,478228,projetee
2054,89,443808,projetee
2054,90,396678,projetee
2054,91,340718,projetee
2054,92,297705,projetee
2054,93,254315,projetee
2054,94,211310,projetee
2054,95,167668,projetee
2054,96,131264,projetee
2054,97,99773,projetee
2054,98,72349,projetee
2054,99,52524,projetee
2055,100,37139,projetee
2055,101,25172,projetee
2055,102,17208,projetee
2055,103,11005,projetee
2055,104,7262,projetee
2055,50,873032,projetee
2055,51,867246,projetee
2055,52,879224,projetee
2055,53,897863,projetee
2055,54,916807,projetee
2055,55,884465,projetee
2055,56,883684,projetee
2055,57,868160,projetee
2055,58,869191,projetee
2055,59,862173,projetee
2055,60,841161,projetee
2055,61,837683,projetee
2055,62,859737,projetee
2055,63,857509,projetee
2055,64,869418,projetee
2055,65,857656,projetee
2055,66,857092,projetee
2055,67,845637,projetee
2055,68,840907,projetee
2055,69,827240,projetee
2055,70,806515,projetee
2055,71,784571,projetee
2055,72,813776,projetee
2055,73,802972,projetee
2055,74,805752,projetee
2055,75,746271,projetee
2055,76,717775,projetee
2055,77,703977,projetee
2055,78,669202,projetee
2055,79,671353,projetee
2055,80,685361,projetee
2055,81,696475,projetee
2055,82,688299,projetee
2055,83,658077,projetee
2055,84,619666,projetee
2055,85,579358,projetee
2055,86,541984,projetee
2055,87,506975,projetee
2055,88,481435,projetee
2055,89,443112,projetee
2055,90,405862,projetee
2055,91,357561,projetee
2055,92,301645,projetee
2055,93,258631,projetee
2055,94,216012,projetee
2055,95,173824,projetee
2055,96,134045,projetee
2055,97,102210,projetee
2055,98,74351,projetee
2055,99,52741,projetee
2056,100,37299,projetee
2056,101,25617,projetee
2056,102,16950,projetee
2056,103,11297,projetee
2056,104,7046,projetee
2056,50,876400,projetee
2056,51,872099,projetee
2056,52,866217,projetee
2056,53,878260,projetee
2056,54,896972,projetee
2056,55,915987,projetee
2056,56,883798,projetee
2056,57,882858,projetee
2056,58,867293,projetee
2056,59,867868,projetee
2056,60,860519,projetee
2056,61,839006,projetee
2056,62,835027,projetee
2056,63,856686,projetee
2056,64,854026,projetee
2056,65,865409,projetee
2056,66,853130,projetee
2056,67,851954,projetee
2056,68,840193,projetee
2056,69,834750,projetee
2056,70,820872,projetee
2056,71,799685,projetee
2056,72,777154,projetee
2056,73,805412,projetee
2056,74,793855,projetee
2056,75,795558,projetee
2056,76,735707,projetee
2056,77,706466,projetee
2056,78,691687,projetee
2056,79,655902,projetee
2056,80,656445,projetee
2056,81,667724,projetee
2056,82,676376,projetee
2056,83,665767,projetee
2056,84,633143,projetee
2056,85,593003,projetee
2056,86,550877,projetee
2056,87,511332,projetee
2056,88,474505,projetee
2056,89,446514,projetee
2056,90,405644,projetee
2056,91,366238,projetee
2056,92,316929,projetee
2056,93,262370,projetee
2056,94,219932,projetee
2056,95,177911,projetee
2056,96,139124,projetee
2056,97,104490,projetee
2056,98,76246,projetee
2056,99,54265,projetee
2057,100,38427,projetee
2057,101,25732,projetee
2057,102,17250,projetee
2057,103,11129,projetee
2057,104,7234,projetee
2057,50,902439,projetee
2057,51,875483,projetee
2057,52,871084,projetee
2057,53,865305,projetee
2057,54,877441,projetee
2057,55,896230,projetee
2057,56,915274,projetee
2057,57,883006,projetee
2057,58,881987,projetee
2057,59,866018,projetee
2057,60,866239,projetee
2057,61,858334,projetee
2057,62,836398,projetee
2057,63,832148,projetee
2057,64,853274,projetee
2057,65,850176,projetee
2057,66,860908,projetee
2057,67,848097,projetee
2057,68,846548,projetee
2057,69,834133,projetee
2057,70,828418,projetee
2057,71,814013,projetee
2057,72,792234,projetee
2057,73,769322,projetee
2057,74,796405,projetee
2057,75,783962,projetee
2057,76,784466,projetee
2057,77,724292,projetee
2057,78,694320,projetee
2057,79,678137,projetee
2057,80,641537,projetee
2057,81,639778,projetee
2057,82,648695,projetee
2057,83,654543,projetee
2057,84,640888,projetee
2057,85,606250,projetee
2057,86,564255,projetee
2057,87,520123,projetee
2057,88,479005,projetee
2057,89,440497,projetee
2057,90,409183,projetee
2057,91,366439,projetee
2057,92,324979,projetee
2057,93,275997,projetee
2057,94,223384,projetee
2057,95,181352,projetee
2057,96,142567,projetee
2057,97,108561,projetee
2057,98,78030,projetee
2057,99,55710,projetee
2058,100,39499,projetee
2058,101,26548,projetee
2058,102,17330,projetee
2058,103,11327,projetee
2058,104,7128,projetee
2058,50,899858,projetee
2058,51,901499,projetee
2058,52,874485,projetee
2058,53,870186,projetee
2058,54,864541,projetee
2058,55,876775,projetee
2058,56,895600,projetee
2058,57,914431,projetee
2058,58,882171,projetee
2058,59,880708,projetee
2058,60,864439,projetee
2058,61,864080,projetee
2058,62,855693,projetee
2058,63,833571,projetee
2058,64,828923,projetee
2058,65,849499,projetee
2058,66,845849,projetee
2058,67,855900,projetee
2058,68,842800,projetee
2058,69,840527,projetee
2058,70,827902,projetee
2058,71,821596,projetee
2058,72,806531,projetee
2058,73,784365,projetee
2058,74,760875,projetee
2058,75,786627,projetee
2058,76,773187,projetee
2058,77,772479,projetee
2058,78,712029,projetee
2058,79,680922,projetee
2058,80,663500,projetee
2058,81,625468,projetee
2058,82,621784,projetee
2058,83,628018,projetee
2058,84,630422,projetee
2058,85,613984,projetee
2058,86,577271,projetee
2058,87,533171,projetee
2058,88,487653,projetee
2058,89,445099,projetee
2058,90,404077,projetee
2058,91,370038,projetee
2058,92,325521,projetee
2058,93,283328,projetee
2058,94,235272,projetee
2058,95,184428,projetee
2058,96,145489,projetee
2058,97,111371,projetee
2058,98,81150,projetee
2058,99,57078,projetee
2059,100,40521,projetee
2059,101,27326,projetee
2059,102,17908,projetee
2059,103,11382,projetee
2059,104,7255,projetee
2059,50,920206,projetee
2059,51,898945,projetee
2059,52,900476,projetee
2059,53,873606,projetee
2059,54,869438,projetee
2059,55,863932,projetee
2059,56,876226,projetee
2059,57,894848,projetee
2059,58,913542,projetee
2059,59,880931,projetee
2059,60,879124,projetee
2059,61,862334,projetee
2059,62,861468,projetee
2059,63,852831,projetee
2059,64,830401,projetee
2059,65,825345,projetee
2059,66,845251,projetee
2059,67,841018,projetee
2059,68,850629,projetee
2059,69,836895,projetee
2059,70,834338,projetee
2059,71,821189,projetee
2059,72,814153,projetee
2059,73,798628,projetee
2059,74,775876,projetee
2059,75,751695,projetee
2059,76,775971,projetee
2059,77,761537,projetee
2059,78,759598,projetee
2059,79,698495,projetee
2059,80,666442,projetee
2059,81,647122,projetee
2059,82,608109,projetee
2059,83,602224,projetee
2059,84,605164,projetee
2059,85,604269,projetee
2059,86,585034,projetee
2059,87,545897,projetee
2059,88,500314,projetee
2059,89,453547,projetee
2059,90,408720,projetee
2059,91,365809,projetee
2059,92,329088,projetee
2059,93,284129,projetee
2059,94,241797,projetee
2059,95,194486,projetee
2059,96,148138,projetee
2059,97,113770,projetee
2059,98,83341,projetee
2059,99,59423,projetee
2060,100,42234,projetee
2060,101,28072,projetee
2060,102,18461,projetee
2060,103,11782,projetee
2060,104,7293,projetee
2060,50,921712,projetee
2060,51,919281,projetee
2060,52,897951,projetee
2060,53,899570,projetee
2060,54,872878,projetee
2060,55,868847,projetee
2060,56,863445,projetee
2060,57,875563,projetee
2060,58,894056,projetee
2060,59,912243,projetee
2060,60,879388,projetee
2060,61,877013,projetee
2060,62,859779,projetee
2060,63,858637,projetee
2060,64,849623,projetee
2060,65,826881,projetee
2060,66,821312,projetee
2060,67,840502,projetee
2060,68,835934,projetee
2060,69,844750,projetee
2060,70,830826,projetee
2060,71,827669,projetee
2060,72,813862,projetee
2060,73,806290,projetee
2060,74,790102,projetee
2060,75,766652,projetee
2060,76,741670,projetee
2060,77,764446,projetee
2060,78,749016,projetee
2060,79,745376,projetee
2060,80,683866,projetee
2060,81,650233,projetee
2060,82,629423,projetee
2060,83,589233,projetee
2060,84,580594,projetee
2060,85,580328,projetee
2060,86,576172,projetee
2060,87,553652,projetee
2060,88,512692,projetee
2060,89,465753,projetee
2060,90,416887,projetee
2060,91,370412,projetee
2060,92,325688,projetee
2060,93,287578,projetee
2060,94,242767,projetee
2060,95,200112,projetee
2060,96,156409,projetee
2060,97,115973,projetee
2060,98,85221,projetee
2060,99,61098,projetee
2061,100,43481,projetee
2061,101,29298,projetee
2061,102,18994,projetee
2061,103,12167,projetee
2061,104,7564,projetee
2061,50,938522,projetee
2061,51,920806,projetee
2061,52,918274,projetee
2061,53,897075,projetee
2061,54,898813,projetee
2061,55,872308,projetee
2061,56,868378,projetee
2061,57,862849,projetee
2061,58,874867,projetee
2061,59,892862,projetee
2061,60,910639,projetee
2061,61,877320,projetee
2061,62,874452,projetee
2061,63,857009,projetee
2061,64,855462,projetee
2061,65,846063,projetee
2061,66,822911,projetee
2061,67,816784,projetee
2061,68,835504,projetee
2061,69,830252,projetee
2061,70,838709,projetee
2061,71,824286,projetee
2061,72,820388,projetee
2061,73,806119,projetee
2061,74,797805,projetee
2061,75,780836,projetee
2061,76,756576,projetee
2061,77,730819,projetee
2061,78,752057,projetee
2061,79,735187,projetee
2061,80,730003,projetee
2061,81,667484,projetee
2061,82,632707,projetee
2061,83,610169,projetee
2061,84,568350,projetee
2061,85,557032,projetee
2061,86,553692,projetee
2061,87,545680,projetee
2061,88,520375,projetee
2061,89,477715,projetee
2061,90,428531,projetee
2061,91,378202,projetee
2061,92,330156,projetee
2061,93,284936,projetee
2061,94,246005,projetee
2061,95,201156,projetee
2061,96,161115,projetee
2061,97,122589,projetee
2061,98,86970,projetee
2061,99,62543,projetee
2062,100,44562,projetee
2062,101,30205,projetee
2062,102,19852,projetee
2062,103,12539,projetee
2062,104,7825,projetee
2062,50,919018,projetee
2062,51,937612,projetee
2062,52,919821,projetee
2062,53,917385,projetee
2062,54,896352,projetee
2062,55,898211,projetee
2062,56,871861,projetee
2062,57,867802,projetee
2062,58,862224,projetee
2062,59,873776,projetee
2062,60,891367,projetee
2062,61,908507,projetee
2062,62,874805,projetee
2062,63,871675,projetee
2062,64,853900,projetee
2062,65,851937,projetee
2062,66,842048,projetee
2062,67,818449,projetee
2062,68,812017,projetee
2062,69,829913,projetee
2062,70,824419,projetee
2062,71,832198,projetee
2062,72,817143,projetee
2062,73,812693,projetee
2062,74,797760,projetee
2062,75,788581,projetee
2062,76,770714,projetee
2062,77,745667,projetee
2062,78,719153,projetee
2062,79,738370,projetee
2062,80,720233,projetee
2062,81,712785,projetee
2062,82,649762,projetee
2062,83,613633,projetee
2062,84,588857,projetee
2062,85,545545,projetee
2062,86,531808,projetee
2062,87,524755,projetee
2062,88,513276,projetee
2062,89,485302,projetee
2062,90,439975,projetee
2062,91,389170,projetee
2062,92,337458,projetee
2062,93,289183,projetee
2062,94,244034,projetee
2062,95,204088,projetee
2062,96,162147,projetee
2062,97,126408,projetee
2062,98,92035,projetee
2062,99,63904,projetee
2063,100,45593,projetee
2063,101,30997,projetee
2063,102,20498,projetee
2063,103,13127,projetee
2063,104,8079,projetee
2063,50,921633,projetee
2063,51,918159,projetee
2063,52,936621,projetee
2063,53,918956,projetee
2063,54,916647,projetee
2063,55,895786,projetee
2063,56,897731,projetee
2063,57,871309,projetee
2063,58,867198,projetee
2063,59,861210,projetee
2063,60,872388,projetee
2063,61,889351,projetee
2063,62,905922,projetee
2063,63,872078,projetee
2063,64,868559,projetee
2063,65,850445,projetee
2063,66,847960,projetee
2063,67,837539,projetee
2063,68,813749,projetee
2063,69,806671,projetee
2063,70,824174,projetee
2063,71,818131,projetee
2063,72,825086,projetee
2063,73,809593,projetee
2063,74,804384,projetee
2063,75,788670,projetee
2063,76,778503,projetee
2063,77,759754,projetee
2063,78,733936,projetee
2063,79,706258,projetee
2063,80,723564,projetee
2063,81,703476,projetee
2063,82,694154,projetee
2063,83,630464,projetee
2063,84,592508,projetee
2063,85,565520,projetee
2063,86,521173,projetee
2063,87,504375,projetee
2063,88,493942,projetee
2063,89,479112,projetee
2063,90,447389,projetee
2063,91,399980,projetee
2063,92,347619,projetee
2063,93,295902,projetee
2063,94,247967,projetee
2063,95,202700,projetee
2063,96,164709,projetee
2063,97,127357,projetee
2063,98,94997,projetee
2063,99,67706,projetee
2064,100,48368,projetee
2064,101,31761,projetee
2064,102,21066,projetee
2064,103,13578,projetee
2064,104,8473,projetee
2064,50,912275,projetee
2064,51,920790,projetee
2064,52,917224,projetee
2064,53,935749,projetee
2064,54,918243,projetee
2064,55,916066,projetee
2064,56,895344,projetee
2064,57,897143,projetee
2064,58,870732,projetee
2064,59,866207,projetee
2064,60,859902,projetee
2064,61,870486,projetee
2064,62,886891,projetee
2064,63,903119,projetee
2064,64,869016,projetee
2064,65,865095,projetee
2064,66,846544,projetee
2064,67,843489,projetee
2064,68,832790,projetee
2064,69,808474,projetee
2064,70,801191,projetee
2064,71,817987,projetee
2064,72,811257,projetee
2064,73,817567,projetee
2064,74,801436,projetee
2064,75,795345,projetee
2064,76,778731,projetee
2064,77,767589,projetee
2064,78,747965,projetee
2064,79,720965,projetee
2064,80,692299,projetee
2064,81,706967,projetee
2064,82,685335,projetee
2064,83,673856,projetee
2064,84,609081,projetee
2064,85,569314,projetee
2064,86,540608,projetee
2064,87,494637,projetee
2064,88,475103,projetee
2064,89,461446,projetee
2064,90,442116,projetee
2064,91,407127,projetee
2064,92,357662,projetee
2064,93,305153,projetee
2064,94,254011,projetee
2064,95,206221,projetee
2064,96,163786,projetee
2064,97,129515,projetee
2064,98,95815,projetee
2064,99,69960,projetee
2065,100,50038,projetee
2065,101,33742,projetee
2065,102,21620,projetee
2065,103,13976,projetee
2065,104,8781,projetee
2065,50,912037,projetee
2065,51,911466,projetee
2065,52,919873,projetee
2065,53,916413,projetee
2065,54,935030,projetee
2065,55,917688,projetee
2065,56,915607,projetee
2065,57,894797,projetee
2065,58,896526,projetee
2065,59,869769,projetee
2065,60,864923,projetee
2065,61,858086,projetee
2065,62,868148,projetee
2065,63,884222,projetee
2065,64,899974,projetee
2065,65,865609,projetee
2065,66,861184,projetee
2065,67,842151,projetee
2065,68,838780,projetee
2065,69,827462,projetee
2065,70,803068,projetee
2065,71,795282,projetee
2065,72,811222,projetee
2065,73,803987,projetee
2065,74,809442,projetee
2065,75,792558,projetee
2065,76,785459,projetee
2065,77,767965,projetee
2065,78,755845,projetee
2065,79,734928,projetee
2065,80,706921,projetee
2065,81,676641,projetee
2065,82,688991,projetee
2065,83,665565,projetee
2065,84,651354,projetee
2065,85,585538,projetee
2065,86,544543,projetee
2065,87,513454,projetee
2065,88,466264,projetee
2065,89,444223,projetee
2065,90,426200,projetee
2065,91,402747,projetee
2065,92,364432,projetee
2065,93,314322,projetee
2065,94,262250,projetee
2065,95,211488,projetee
2065,96,166835,projetee
2065,97,128934,projetee
2065,98,97547,projetee
2065,99,70644,projetee
2066,100,50593,projetee
2066,101,34953,projetee
2066,102,23005,projetee
2066,103,14369,projetee
2066,104,9054,projetee
2066,50,895303,projetee
2066,51,911248,projetee
2066,52,910586,projetee
2066,53,919081,projetee
2066,54,915760,projetee
2066,55,934468,projetee
2066,56,917257,projetee
2066,57,915042,projetee
2066,58,894225,projetee
2066,59,895521,projetee
2066,60,868515,projetee
2066,61,863132,projetee
2066,62,855840,projetee
2066,63,865610,projetee
2066,64,881222,projetee
2066,65,896479,projetee
2066,66,861760,projetee
2066,67,856781,projetee
2066,68,837523,projetee
2066,69,833494,projetee
2066,70,822000,projetee
2066,71,797238,projetee
2066,72,788815,projetee
2066,73,804065,projetee
2066,74,796124,projetee
2066,75,800597,projetee
2066,76,782841,projetee
2066,77,774748,projetee
2066,78,756380,projetee
2066,79,742855,projetee
2066,80,720810,projetee
2066,81,691163,projetee
2066,82,659668,projetee
2066,83,669393,projetee
2066,84,643639,projetee
2066,85,626506,projetee
2066,86,560379,projetee
2066,87,517567,projetee
2066,88,484357,projetee
2066,89,436323,projetee
2066,90,410676,projetee
2066,91,388621,projetee
2066,92,360907,projetee
2066,93,320618,projetee
2066,94,270439,projetee
2066,95,218603,projetee
2066,96,171287,projetee
2066,97,131486,projetee
2066,98,97218,projetee
2066,99,72008,projetee
2067,100,51640,projetee
2067,101,35391,projetee
2067,102,23865,projetee
2067,103,15316,projetee
2067,104,9327,projetee
2067,50,880380,projetee
2067,51,894555,projetee
2067,52,910390,projetee
2067,53,909834,projetee
2067,54,918449,projetee
2067,55,915267,projetee
2067,56,934030,projetee
2067,57,916723,projetee
2067,58,914450,projetee
2067,59,893267,projetee
2067,60,894222,projetee
2067,61,866756,projetee
2067,62,860913,projetee
2067,63,853401,projetee
2067,64,862753,projetee
2067,65,877881,projetee
2067,66,892534,projetee
2067,67,857420,projetee
2067,68,852143,projetee
2067,69,832323,projetee
2067,70,828075,projetee
2067,71,816109,projetee
2067,72,790856,projetee
2067,73,781972,projetee
2067,74,796320,projetee
2067,75,787559,projetee
2067,76,790914,projetee
2067,77,772311,projetee
2067,78,763220,projetee
